"Average earnings per worker growth, 2001-2016",Capital outlays per pupil,Civilian population aged 25 and up,Farmers' markets per capita,Flag = 1 if state has expanded Medicaid,Grocery stores per capita,Interval measure of number of organizations at which one volunteers  ,Interval measure of volunteer hours  ,Itemized contributions as share of total adjusted gross income,Long-term debt issued during FY per pupil,"Long-term debt outstanding at the end of FY per pupil, thousands of current dollars",Natural amenity scale,Net migration rate,"Non-rent seeking organizations per 10,000 population","Payments sent to charter schools per pupil, thousands of current dollars","Payments sent to private schools per pupil, thousands of current dollars",Percent of adults that have diabetes,Percent of civilian population aged 25-34 that is uninsured,Percent of current spending spent on support services,Percent of population that didn't work over the past year,Percent of population that works part-time (less than 35 hours a week),Percent of returns with itemized deductions,Percent of returns with professional or business income,Percent of returns with salaries and wages,Percent of revenue from federal sources,Percent of total elementary-secondary expenditures for other elementary-secondary programs,Percent of total revenue from state sources,Percent of working population that carpooled to work,Percent of working-age population working 1-13 weeks per year,Percent of working-age population working 14-39 weeks per year,Percent of working-age population working 40-47 weeks per year,Population density,"Population growth, 2010-2016",Population that has low access to grocery stores rate,"Property crime events per 1,000 population",Rate Working Outside County of Residence  ,Ratio of emp. in local industries to traded industries,Ratio of interest on school system debt to total elementary-secondary expenditures,Ratio of non-elementary-secondary expenditures to total elementary-secondary expenditures,"Rent-seeking organizations per 10,000 people",Residential stability,Rural-urban continuum code (1-9),"Share of emp. in Arts occupations, 2007-11 avg",Share of emp. in all local industries,Share of emp. in the 2nd-largest traded industry  ,Share of emp. in the 4th-largest traded industry  ,Share of emp. in the 5th-largest traded industry  ,Share of emp. in the Arts & Entertainment occupation SC,Share of emp. in the Business & Other White Collar occupation SC,Share of emp. in the Business Services & Support industry supercluster (SC),Share of emp. in the College occupation SC,Share of emp. in the High IP Manufacturing industry SC,"Share of emp. in the Manufacturing, Technology & Engineering occupation SC",Share of emp. in the Tech & Knowledge Services industry SC,Share of emp. in the largest local industry,Share of emp. in the largest traded industry  ,Share of emp. in top 2 local industries,Share of emp. in top 3 industries,Standardized score of January mean sunlight,Standardized score of January mean temperature,Standardized score of July mean humidity,Standardized score of July mean temperature,Standardized score of topographical features,Suicide rate,Total civilian population aged 18-64 rate,Total civilian population aged 25-34 rate,"Total civilian population, 2016 rate",Total fall 2015 public school enrollment rate,"Total school revenue from local sources, thousands of current dollars rate","Total school revenue from state sources, thousands of current dollars rate",Years of potential life lost to premature death (age-adjusted) rate,"emp. growth, 2001-2016",emp. in social assistance industries (NAICS 624) rate,Agreeableness,Belief In Science,Collectivism,Conflict Awareness,Conscientiousness,Empathy,Employment Rate,Entrepreneurship,Extraversion,Gender Equality,Hopefulness,Income Mobility,Neuroticism,Openness,Religiosity,Risk Taking,Selflessness,Tolerance,Work Ethic,Murder rate per 100000,Rape rate per 100000,Robbery rate per 100000,Aggrevated Assault rate per 100000,Burglery rate per 100000,Motor Vehicle Theft rate per 100000,Arson rate per 100000,% Low birthweight,% Smokers,% Physically Inactive,% With Access to Exercise Opportunities,% Driving Deaths with Alcohol Involvement,Chlamydia rate per 100000,Primary Care Physicians Ratio,Dentist Ratio,Mental Health Provider Ratio,% With Annual Mammogram,% Vaccinated (Influenza),Income Ratio (80th% : 20th%),Injury Death Rate,Average Daily Air Polution above 2.5 ppm,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,state,county,HDI
0.033653054,0.524390221,2945.0,0.0,0.0,0.255885363,1.389252949,133.9134993,0.029037188,0.121951222,5.365853786,3.83,0.0217446,7.796257796,0.0,0.0,11.6,37.13235474,35.81535721,31.10528564,22.14941025,23.80952454,22.61904716,69.64286041,13.56230736,4.314544201,73.1395874,11.14076051,6.422018528,9.785932541,3.189165592,2.867072105,-2.791750503,0.1097565593272962,4.968619247,0.368245506,1.110017884,0.0,0.0,0.0,0.910471204,7.0,0.002272727,22.61169434,0.054030456,0.00066733,0.112783758,0.039167687,0.05263158,0.0,0.05630355,0.0,0.062423502,0.0,0.083868525,0.063595399,0.083868525,0.164892247,-1.09921,-1.15491,2.39555,2.25304,1.83868,0.256410256,0.56248382923674,0.0703751617076326,0.9922380336351876,0.1060802069857697,0.15627425614489,0.8595084087968952,1.6429439886157826,0.008767838,0.0,84.20684128,63.17337302,69.14175365,64.50281173,84.91563709,79.57399302,92.9,11.76470588,82.38967445,69.09105986,82.82859279,0.2339747776383059,76.60924353,82.56729382,71.02808147,78.00408819,82.1264552,73.1812517,67.33659831,0.0,0.0,0.0,26.12330199,78.36990596,0.0,0.0,8.135300881563818,21.345726331927946,26.746262935990803,64.26561901111538,27.417784591797624,400.7721349175926,2723.612529469329,2991.629635396704,1635.783762800579,40.96435415868149,43.85626676887696,4.520927558451512,87.54886929858183,7.793982368723658,0.4062859333077807,13.675737830586431,80.55960137983902,32.45343043311614,ID,ADAMS,0.8257644857356171
0.023325954,1.672421336,46128.0,0.029873486,1.0,0.149002429,1.437384899,137.4097606,0.033524029,1.06818676,3.64744854,-2.1,-0.0116816,14.02608254,0.0,0.297719866,10.1,11.6384182,31.36954689,21.14599228,17.32519722,18.80475616,12.26533127,83.10388184,10.31745338,3.982706785,46.67699814,7.552596205,3.183585167,7.299611092,3.778969526,78.47583008,-0.229497936,0.1545424838309758,23.31153371,0.092719374,1.809311087,0.008425586,0.001719507,2.238204661,0.974281208,5.0,0.008623298,4.316215992,0.02733049,0.01717495,0.154952134,0.027075921,0.075951275,0.022621803,0.056714708,0.084783562,0.106042333,0.012447203,0.078322436,0.038589872,0.188886556,0.112185344,0.13526,-0.45174,-0.27427,-1.12871,-0.73966,0.225299649,0.5826076565744074,0.1189711571494719,0.980970589553242,0.1375674020523084,0.7420125767375166,0.8053593033503115,0.1145257330355942,0.000500135,4.48102286815337e-05,84.0899893,68.14576791,69.83502343,60.86965797,83.06350554,80.04656385,95.2,6.730769231,87.04653115,69.28274257,85.10668098,0.350718744,78.20662031,79.40527639,68.19889903,72.28288305,72.58116363,65.37245918,71.66971267,0.0,41.7101147,23.83435126,238.3435126,427.5286757,44.68940861,13.40682258,8.0,21.0,29.0,82.0,26.0,360.8,1060.0,1309.0,364.0,52.0,42.0,4.0,83.0,8.6,1.0,12.0,83.0,16.0,IL,ADAMS,0.873021296586993
0.022533605,1.073684216,20942.0,0.028724902,1.0,0.202704659,1.42257361,125.2219193,0.063519107,0.472514629,9.256140709,-3.55,-0.0150716,14.38600529,0.0,0.0,13.9,27.88753891,32.68760681,21.65289307,16.72426796,16.56765747,19.3399334,75.24752808,11.89302254,4.059681892,56.04362869,15.56291391,3.886801958,7.538191795,4.993739128,101.8588409,1.238840259,0.0853926085083158,16.7979783,0.308352489,0.93067777,0.049824238,0.011195171,2.014040741,0.959516422,4.0,0.002264639,3.542804241,0.038586326,0.027288809,0.092935257,0.021374499,0.108059967,0.006374021,0.076295087,0.144361421,0.145316907,0.0,0.070362568,0.057626832,0.181652918,0.14747223,-0.91856,-0.47656,-0.13736,0.02852,-1.19466,0.170299728,0.5371269353402465,0.1134059115847528,0.9871599689771062,0.1227989544135811,0.5547927498348318,0.9697239536954586,0.1684084317352713,-0.00249186,0.0072386752075374,85.09822057,66.59510289,70.85464378,40.54169958,82.75843316,83.48712335,96.4,9.24137931,87.15451546,67.94185826,85.07029657,0.478136347,77.13455366,75.75023279,74.98594027,71.68249066,77.36700409,71.78203072,68.5009238,0.0,2.889004449,5.778008898,14.44502225,80.89212457,20.22303114,2.889004449,8.135300881563818,21.345726331927946,26.746262935990803,64.26561901111538,27.417784591797624,400.7721349175926,2723.612529469329,2991.629635396704,1635.783762800579,40.96435415868149,43.85626676887696,4.520927558451512,87.54886929858183,7.793982368723658,0.4062859333077807,13.675737830586431,80.55960137983902,32.45343043311614,IN,ADAMS,0.8480036009288944
0.030137744,0.318449885,22155.0,0.031499039,0.0,0.124266054,1.532026144,115.0607843,0.045688677,0.0,0.713282764,0.12,-0.004844,12.83857836,0.0,0.0,13.9,34.36853027,41.05854797,46.36073685,10.84941483,20.42586708,19.95268059,81.62460327,19.72322845,6.607422829,44.70253372,6.409647707,3.429063559,6.503571033,3.889986277,69.62117004,-1.702944546,0.2262869989920307,43.80499108,0.180229797,1.924851987,0.002169367,0.00086252,1.565680288,0.965785282,5.0,0.004845815,5.936003208,0.025762353,0.024069209,0.129969015,0.023870343,0.074429666,0.012133313,0.04756452,0.005956816,0.049326169,0.0,0.087946533,0.039934177,0.182260065,0.126261992,-0.25616,1.36822,-1.0273,-0.20179,-0.73966,0.128008193,0.5390115601474155,0.10649825180332,0.9237723249440892,0.1121680788735943,0.4332062872082401,0.5443663968248968,0.3602590033703972,-0.011623433,0.013355592654424,86.17509906,62.12834015,69.27847624,66.92294551,83.95790987,81.80580485,91.7,7.943416757,83.77402606,67.2543384,82.76395468,-0.504284675,80.53184267,80.22966958,72.96916394,73.03510236,76.67629594,67.8765874,72.96082091,12.46494235,34.27859146,93.48706762,105.95201,1022.125273,31.16235587,37.39482705,13.0,25.0,29.0,69.0,29.0,812.8,1114.0,2046.0,990.0,45.0,44.0,6.0,120.0,8.2,0.0,14.0,87.0,16.0,MS,ADAMS,0.8252149048918425
0.041004352,1.146258473,1682.0,0.0,1.0,0.427533134,1.518301611,126.5131772,0.034041909,0.0,0.0,-1.82,-0.069069102,8.478168716,0.0,0.0,10.5,7.079646111,31.67070198,13.21678352,21.60839081,11.50442505,18.58407021,78.76106262,1.234845042,10.46004868,61.51773834,9.407948094,3.986013889,11.25874138,3.356643438,2.368286371,0.213401622,0.2223814313458262,4.214075011,0.231143551,3.212494363,0.0,0.007748184,4.239084358,0.948497854,9.0,0.0,6.159821987,0.038805552,0.013674516,0.32254805,0.039062501,0.034598215,0.0,0.035714287,0.0,0.112723212,0.0,0.065485069,0.038826875,0.104453226,0.067357935,0.01482,-1.55199,0.8895,-0.01566,0.01867,0.0,0.5732538330494037,0.0962521294718909,0.9782793867120954,0.1252129471890971,0.7065587734241908,1.1669505962521294,3.095137484241908,0.007511544,0.0,87.47701932,70.20218854,65.8689217,58.77696034,85.22316513,82.2936777,97.3,11.45833333,89.02321954,69.60875251,88.44624563,0.2339747776383059,75.76328542,78.25390468,70.51923169,71.59511855,78.26644545,64.10698809,69.93224959,0.0,0.0,0.0,0.0,296.6101695,0.0,0.0,8.135300881563818,21.345726331927946,26.746262935990803,64.26561901111538,27.417784591797624,400.7721349175926,2723.612529469329,2991.629635396704,1635.783762800579,40.96435415868149,43.85626676887696,4.520927558451512,87.54886929858183,7.793982368723658,0.4062859333077807,13.675737830586431,80.55960137983902,32.45343043311614,ND,ADAMS,0.8972414911913039
0.026510766,2.253690243,20312.0,0.063419584,0.0,0.159255956,1.448434622,128.4290976,0.04164503,0.001771305,8.109427452,-2.36,0.033674799,14.32254368,0.0,0.0,10.8,18.12929916,21.2935524,14.95469856,20.40110016,21.74211311,14.88340187,84.70507813,6.621292114,4.629506588,37.63737106,8.825613606,5.72126627,11.16257763,4.993382931,55.73861694,0.548399439,0.2903388252790462,32.58848372,0.191135731,1.550838478,0.017088538,0.000737722,1.273114994,0.927061243,4.0,0.006877149,4.337378502,0.031900663,0.020424407,0.138678492,0.038264175,0.076464998,0.062527619,0.075768135,0.073100947,0.0962306,0.0,0.081011536,0.046590302,0.171648467,0.111407913,0.85787,-0.6751,0.4103,-0.93105,-1.043,0.126246686,0.5951927955352613,0.1152650938609842,0.9911529680365296,0.1611174530695078,1.3478247082699135,0.9100710299340437,0.2018320982686453,0.00099605,0.0194063926940639,87.31425522,62.43811926,69.09320333,62.85400627,83.82390412,83.01300745,96.7,7.166853303,89.35854751,68.25515425,85.5159698,0.558692507,76.78599914,77.05898942,71.75776825,73.64928655,74.90656286,67.74075173,69.09663566,0.0,75.92534008,31.63555837,75.92534008,620.056944,139.1964568,6.327111674,7.0,17.0,27.0,82.0,37.0,268.3,1125.0,1255.0,261.0,52.0,61.0,4.3,68.0,6.3,1.0,12.0,83.0,15.0,NE,ADAMS,0.8792811853529194
0.022098422,0.551731229,19106.0,0.0,1.0,0.1411333,1.501008065,96.2046371,0.032842763,0.058326464,7.556677818,-1.84,-0.0142444,8.178068554,0.16281946,0.0,11.4,28.10280609,29.059618,38.56064987,15.06093979,14.0896616,18.38975334,80.42086029,10.35057449,4.199939728,55.87718582,11.11442786,4.114915848,6.68020916,3.66221714,48.54187775,-1.53765324,0.0720613116929315,15.66234971,0.417412949,2.178435244,0.019105123,0.004320343,0.711136396,0.979532583,4.0,0.005805515,5.928715229,0.024370983,0.022117835,0.170432535,0.049158909,0.060754532,0.020922039,0.032663727,0.033918656,0.084599053,0.02776549,0.089606852,0.024977541,0.187791117,0.068108964,-1.61107,-0.06293,-0.75347,0.32474,0.77701,0.143333214,0.5875280139447191,0.1051901390914588,0.9906442317953826,0.1726014727330938,0.8001849809683043,1.323930134111202,0.3763498384973853,-0.004200091,0.0082529970474191,84.18713591,60.90635982,69.70792246,58.16388499,82.3483859,81.62230393,92.5,12.66149871,85.59617769,68.17453998,79.67698635,0.066440445,82.57511805,78.42568203,68.73032213,76.58163728,77.10682543,68.71833042,66.98655854,0.0,10.67425725,10.67425725,46.25511475,832.5920655,60.48745775,7.1161715,9.0,30.0,38.0,42.0,46.0,202.0,2310.0,3078.0,644.0,33.0,42.0,5.2,118.0,8.7,0.0,16.0,80.0,48.0,OH,ADAMS,0.8173556736988727
0.021491971,0.611209095,70701.0,0.029481422,1.0,0.098458145,1.456521739,143.1838768,0.026468586,5.329755306,12.49306107,-0.13,-0.0092647,10.61039229,0.584374785,0.065169059,11.6,15.66299438,29.88555717,17.79783249,19.65700722,30.49397087,13.0688448,81.71917725,9.589258194,2.042086124,30.20850372,8.376847241,5.951218128,10.43401432,4.200586319,195.8125305,0.347116077,0.1095438078204384,11.01974494,0.49333683,1.55959299,0.014352896,0.005765926,0.589466238,0.947608991,3.0,0.007740687,4.241823196,0.042977858,0.023001181,0.102157436,0.038142435,0.055821593,0.065219879,0.08953728,0.011438401,0.078205913,0.001392404,0.09177092,0.052125812,0.168418366,0.131538034,-0.19594,-0.17047,-0.27427,-0.00234,1.08035,0.166373067,0.606344401969359,0.1034601362041686,0.987460568598355,0.1281753948053735,1.944771469845419,0.9758547155534154,0.0533698234357648,0.005077962,0.0086282294440786,86.04087386,55.76923078,78.75,54.10714286,83.57432842,90.0,96.0,11.58900836,88.00002583,63.83594976,87.54568188,0.542904141,78.72055294,77.51487623,68.53535354,76.16204711,87.5,88.75,70.5,5.908652236,13.78685522,6.893427609,85.67545743,258.995923,49.23876864,10.8325291,8.0,20.0,23.0,61.0,23.0,205.2,1904.0,2943.0,1062.0,47.0,57.0,3.7,73.0,7.3,1.0,11.0,82.0,40.0,PA,ADAMS,0.8803402544645988
0.031470861,0.543687344,10473.0,0.052356021,1.0,0.316605984,1.43557047,156.3496644,0.057783067,0.080008186,6.004297256,-1.34,-0.023084899,11.98291133,0.0,0.0,11.0,35.31394958,35.85406494,23.40253448,13.1392107,13.2775116,8.851675034,86.96172333,9.07894516,5.406593323,75.44232941,18.7394631,7.27060318,13.72337532,4.835085869,9.844787598,1.986330628,0.1564515680628272,37.18535469,0.222150173,0.908002854,0.019129671,0.001687912,2.083984579,0.953400235,6.0,0.000564972,5.576972008,0.089820042,0.032718632,0.097216041,0.040522876,0.049382716,0.004827179,0.243572982,0.0,0.050835149,0.0,0.061508363,0.131268122,0.175445905,0.29124338,-2.57456,-0.41865,2.19018,0.70724,-0.588,0.155941366,0.541151832460733,0.124240837696335,0.988586387434555,0.2558638743455497,0.4987958115183246,2.4310994764397904,0.3488085937696335,0.007527388,0.0120942408376963,84.29344062,65.56961505,71.20073895,44.12438932,83.44361025,79.82607984,93.2,11.91860465,85.91271595,68.34229487,84.78389488,0.748019676,80.33558694,78.49668421,75.80064584,76.15328806,78.16906476,70.65292123,69.12788198,0.0,41.95730844,41.95730844,146.8505795,965.0180941,309.4351497,52.44663555,7.0,17.0,23.0,62.0,15.0,466.5,1976.0,833.0,588.0,34.0,37.0,4.2,57.0,8.7,0.0,23.0,72.0,22.0,WA,ADAMS,0.8205150017417004
0.023531334,2.161352158,16147.0,0.049275648,0.0,0.048534265,1.524260355,142.3881657,0.021483941,2.136479616,3.883290768,-2.43,0.0068333,8.913538675,0.0,0.00255102,12.8,24.50032234,34.25418854,30.80073547,19.55031776,24.2686882,12.24268723,71.93933105,12.13783932,4.453683853,37.70627975,10.85048011,6.402541161,9.637245178,5.274155617,31.9148941,-2.783233533,0.0959182776190007,22.02167836,0.574622765,1.144910225,0.010594491,0.009155239,1.485589779,0.927200595,4.0,0.006723716,15.69138908,0.046858467,0.015902815,0.093077137,0.030190678,0.051641949,0.007210257,0.039194915,0.005051638,0.060911016,0.0,0.082707549,0.072327159,0.129419456,0.154287126,-0.43682,-1.51063,-0.20582,-0.10703,-1.19466,0.149484279,0.5272494333300483,0.0764265300088696,0.9424953188134424,0.0772642160244407,0.5945599684635853,0.4469794027791465,0.4540577726421602,0.00800536,0.004927564797477,83.28439814,68.96189795,65.11162545,60.83118322,83.05356685,78.73112604,93.8,10.6122449,87.5165599,69.35703521,83.08396852,-0.080048711,81.49473983,77.51988581,72.9946224,66.01850143,80.74954976,72.40667664,67.6385686,0.0,29.296875,29.296875,53.7109375,1098.632813,78.125,0.0,8.0,23.0,26.0,53.0,68.0,245.3,10174.0,10110.0,1685.0,43.0,34.0,4.0,122.0,7.5,0.0,14.0,80.0,41.0,WI,ADAMS,0.847385851501667
0.01696229,0.386815101,25239.0,0.135405947,1.0,0.40669143,1.505755396,194.6021583,0.028223869,0.0,1.72713387,-0.28,0.0006246,9.180504928,0.0,0.315215021,6.7,11.4112463,27.30023956,14.09183216,23.58390808,29.1577816,19.8294239,81.76972198,3.793149471,2.315814972,71.94512939,10.01607967,8.504673004,10.80455112,5.810646057,48.12958145,0.285163358,0.023502391599415,11.1500911,0.287566776,1.383537269,0.003981065,0.001480762,1.890103956,0.925046453,4.0,0.011108241,2.446395159,0.034094326,0.030504958,0.10284186,0.06083205,0.060462249,0.220053926,0.049368259,0.0,0.073405239,0.011263609,0.061986932,0.047746155,0.141029315,0.156281737,-0.79812,-1.13009,-0.5481,0.20851,1.08035,0.135285046,0.6465363158749933,0.0982505551643828,0.993608839300222,0.1240589286681471,0.8376753507014028,2.484022098250555,0.1287820705735795,0.003797109,0.0,85.11229627,66.78670725,67.37957377,61.93801987,82.77110367,78.78928215,96.9,11.06427819,87.27477752,66.47850446,86.2890467,0.361208454,78.20142198,78.68574977,70.78918553,69.89284283,75.20135681,68.62479202,71.23223713,0.0,10.87222419,5.436112093,43.48889674,497.4042565,46.20695279,8.154168139,7.0,14.0,20.0,72.0,31.0,198.5,880.0,1936.0,331.0,43.0,57.0,3.8,64.0,5.4,0.0,15.0,73.0,39.0,VT,ADDISON,0.90716430107357
0.019051602,1.249536276,114311.0,0.006055248,0.0,0.177923934,1.317073171,143.0731707,0.047161338,4.320832253,5.041213036,-0.04,-0.0054833,9.238043723,0.160254866,0.0,12.8,26.9953289,31.31994629,27.92428017,15.35584831,28.44112778,15.75456047,81.17744446,8.724514961,3.74089694,52.21681213,10.55682084,4.964723587,8.057676315,3.161384821,152.1755676,3.152424437,0.214614110423504,36.10410913,0.31445631,1.316372077,0.009811548,0.002106942,0.607766034,0.949943571,2.0,0.007750222,5.079103947,0.039513152,0.021872912,0.105934311,0.024906364,0.073804305,0.005588771,0.05024423,0.01831387,0.065346843,0.001488689,0.085951131,0.056930989,0.31951278,0.214747139,0.58689,1.1945,-1.09576,0.1282,-0.73966,0.214979278,0.598076853208676,0.1218437019364683,0.9891247744420087,0.1501580419749797,0.6263185302701851,0.8373136497402298,0.0520544546098603,0.002544561,6.055248083513982e-05,86.63091517,70.69304448,69.53957509,59.54171845,84.02931271,80.91747694,95.2,11.18644068,87.69030404,68.96563528,85.43121107,-0.519037347,77.47295354,79.72560657,67.23989451,76.50929679,77.71184784,71.61733307,69.07612738,7.918331547,32.28242861,65.78306208,225.3678979,985.5277263,347.7974856,3.65461456,10.0,19.0,28.0,68.0,29.0,625.5,3196.0,2407.0,650.0,46.0,53.0,4.6,95.0,10.3,0.0,13.0,85.0,37.0,SC,AIKEN,0.8609324410118764
0.019975731,1.441268206,12182.0,0.0,1.0,0.375845653,1.432784636,114.0452675,0.026509325,0.397609144,3.512993813,-1.74,0.0039422,18.46193023,0.0,0.0,11.5,12.78772354,27.08105087,23.70569038,21.1870327,25.41436386,15.46961308,70.85635376,5.639377594,4.405818939,73.15907288,9.836859958,4.874067307,11.25233173,4.279384136,8.763051033,-2.96259721,0.3333879898867828,22.81295929,0.348247452,2.785014519,0.006612507,0.031475533,2.546473135,0.945881749,6.0,0.008070433,6.670943737,0.024791585,0.020117013,0.130568669,0.04232387,0.052839117,0.030887501,0.041009465,0.021514609,0.100946372,0.0,0.102246817,0.029293397,0.161177244,0.145876329,-0.31638,-2.04834,0.06801,0.05909,-0.73966,0.128344991,0.5221345884747488,0.0746088283933341,0.9881058389517872,0.1223762880040707,0.3441038035873298,1.1873807403638217,0.450925218738074,-0.00237693,0.0038163083577153,84.98213004,62.96658182,65.90177362,60.26779309,81.63410846,78.75009813,93.0,10.23391813,87.50195221,70.264097,79.79876792,0.66872184,79.37626553,78.47577255,72.40656767,77.88650379,72.90379386,60.93997004,67.85149642,0.0,50.81946385,12.70486596,76.22919578,1149.79037,184.2205565,0.0,5.0,22.0,27.0,50.0,17.0,157.9,1223.0,3177.0,1444.0,52.0,29.0,4.1,125.0,5.7,0.0,15.0,81.0,36.0,MN,AITKIN,0.8616246073673338
0.033204403,0.328715235,153641.0,0.031179238,0.0,0.146965948,1.54,115.56,0.042062562,0.0,2.126053572,2.44,0.0141225,8.92724877,0.0,0.0,8.3,19.73873711,35.89507675,28.20103836,21.93846703,19.78638268,16.09256744,83.40008545,13.09114361,5.226508617,44.67012787,8.798461698,6.820049763,9.904833794,4.325727463,287.7068176,3.73783032,0.1467925196331762,29.84718896,0.066832972,1.746635921,0.006868333,0.014792489,1.130524953,0.892736915,2.0,0.011880676,5.825910091,0.025183218,0.018465606,0.269262967,0.036471693,0.041749517,0.062346153,0.040248959,0.003611447,0.0937664,0.007201836,0.092769409,0.031173743,0.195977273,0.194007195,0.97831,1.99694,-1.30113,0.6679,-1.19466,0.121443969,0.6884414668272397,0.1488769628304512,0.989539365736356,0.1142134452667968,0.4680549222272888,0.4949976810441926,0.0268947206379272,0.003014207,0.008379420144126,86.07792573,67.80811506,65.04401616,64.59706411,84.60346547,80.64879658,95.7,12.79044517,87.83697528,67.38609102,84.51446193,-0.082648972,75.22021663,80.9730102,72.20939217,71.7566155,77.24395784,71.68176536,68.19576565,3.945535823,54.44839436,99.82205633,447.0292088,756.3592174,140.8556289,9.863839559,10.0,18.0,23.0,87.0,29.0,923.0,640.0,563.0,155.0,46.0,51.0,6.2,65.0,6.0,1.0,21.0,74.0,26.0,FL,ALACHUA,0.8915296557365658
0.018814649,0.107938565,105035.0,0.025580027,0.0,0.195168919,1.453229399,197.5339644,0.043953282,0.0,1.520744085,-0.96,0.0089152,10.48881726,0.0,0.0,10.9,29.41432571,26.50849342,24.75683784,16.73595238,26.13960075,14.43019962,84.55840302,13.34341812,5.564299107,64.04882813,10.07796506,4.668323994,7.91347599,4.076578617,362.5691528,3.467852393,0.2215328746834471,27.67965719,0.338783417,1.596840512,0.00784436,0.004127569,0.319781014,0.94152194,3.0,0.008892653,4.635478973,0.042595018,0.015009157,0.128371311,0.025568181,0.063579878,0.051404167,0.053246278,0.028788606,0.084662414,0.003083629,0.09789189,0.048535615,0.211265557,0.192672927,0.19547,0.48306,-1.09576,0.14034,-0.73966,0.150293071,0.6102499168649119,0.1174890645384084,0.9929143324891924,0.1478205816898166,0.2752538817691147,0.7798071265955542,0.0499087562415266,-0.002876845,5.755506100836467e-05,85.78647949,65.181924,67.7355937,62.36386712,83.4194569,79.18973407,95.3,9.940944882,85.92354194,70.10457952,87.76866338,-0.457576565,77.30181045,79.2308629,70.05021564,72.96314294,73.32874341,67.5248111,69.84854774,2.591042765,22.6716242,89.3909754,321.9370636,931.4798741,161.9401728,9.068649678,9.0,21.0,23.0,80.0,35.0,575.2,2280.0,1926.0,681.0,44.0,53.0,4.7,87.0,9.2,0.0,16.0,86.0,33.0,NC,ALAMANCE,0.859857807533951
0.025805013,1.296311021,1113279.0,0.021803906,1.0,0.241773915,1.472650771,120.8835905,0.021132682,2.197857141,14.89445496,5.13,-0.0030917,5.189571256,0.0,0.0,8.5,14.81230259,29.43962097,23.06009102,18.32200813,38.46261978,19.00808525,83.6271286,6.697647572,2.382692099,51.93552399,10.01100438,4.619279385,7.60435009,4.453297138,2109.758789,6.286686297,0.0672584444346153,35.9095518,0.365003624,1.217238912,0.047507636,0.017102683,1.302042967,0.933509735,1.0,0.016412849,4.292580605,0.049767785,0.016338395,0.101076028,0.041513275,0.077615268,0.101208918,0.046043685,0.014834005,0.059801111,0.016400008,0.078874615,0.065281361,0.262219694,0.184495564,0.58689,1.05387,-1.23267,2.32103,1.08035,0.095284104,0.6571634863074587,0.1588806996188054,0.9931323926920784,0.1404707276337093,0.7978690731533493,1.00171440995205,0.0029030838758871,0.004708162,0.0217135751739484,84.29606297,63.8888889,74.38690477,61.74603175,81.31891774,80.71428572,95.8,12.07630362,85.04843694,69.64423946,77.29103726,-0.298656784,77.95672943,82.87149163,62.63535583,62.0,80.05501443,58.80952381,70.37500001,9.690345945,30.21107854,393.9473973,319.8447518,838.879948,826.1494935,21.34409532,7.0,11.0,15.0,100.0,25.0,583.3,908.0,1041.0,154.0,37.0,46.0,5.2,43.0,8.7,0.0,23.0,61.0,48.0,CA,ALAMEDA,0.9268520454972994
0.029125333,0.908018887,9332.0,0.061150859,1.0,0.248277574,1.480191554,145.1885067,0.042153645,0.0,7.213050365,1.59,-0.000289,12.86922417,0.0,0.0,6.7,23.43665123,35.18972778,26.94823456,23.59372139,16.61631393,16.46525764,85.347435,17.10973549,4.591072559,53.64469528,13.96280859,7.736871719,12.96953869,4.989721775,22.29473305,5.878925219,0.0559644248027884,13.82556258,0.132895155,2.281747301,0.024373148,0.006690668,0.612820199,0.861303917,7.0,0.008384147,9.805660248,0.027591396,0.025756896,0.164340744,0.03803132,0.049217002,0.041594837,0.060402684,0.0,0.048690618,0.0,0.090536692,0.039499637,0.152046465,0.11255821,2.15256,-1.29554,1.30024,1.56886,-1.043,0.240182539,0.6025194153977863,0.1124564300128416,0.97291016938788,0.1555677857273894,0.5893108298171589,1.0809637375405123,0.5101263792576286,0.004029071,0.0195682749342628,85.0211962,64.99853424,72.41421849,59.60819805,85.24406059,81.16432771,95.9,11.44708423,83.71937929,71.32563773,78.37617197,0.256456697,77.52572492,79.20247335,71.33878168,71.82094282,78.29923956,66.85962589,68.54354188,0.0,18.45813081,18.45813081,135.3596259,319.940934,92.29065403,18.45813081,8.135300881563818,21.345726331927946,26.746262935990803,64.26561901111538,27.417784591797624,400.7721349175926,2723.612529469329,2991.629635396704,1635.783762800579,40.96435415868149,43.85626676887696,4.520927558451512,87.54886929858183,7.793982368723658,0.4062859333077807,13.675737830586431,80.55960137983902,32.45343043311614,CO,ALAMOSA,0.8611403734684645
